timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727818320777,2218,Corporate,200,OK,Thread Group 1-5,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,186,0,0
1727818320777,186,Corporate-0,301,Moved Permanently,Thread Group 1-5,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,186,0,0
1727818320963,2032,Corporate-1,200,OK,Thread Group 1-5,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,251,0,0
1727818322996,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,10,10,null,0,0,0
1727818322997,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,10,10,null,0,0,0
1727818322083,1045,Corporate,200,OK,Thread Group 1-4,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,140,0,0
1727818322083,140,Corporate-0,301,Moved Permanently,Thread Group 1-4,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,140,0,0
1727818322224,904,Corporate-1,200,OK,Thread Group 1-4,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,253,0,0
1727818323129,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-4,text,false,,875,0,10,10,null,0,0,0
1727818323130,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-4,text,false,,875,0,10,10,null,0,0,0
1727818322694,795,Corporate,200,OK,Thread Group 1-8,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,251,0,0
1727818322694,251,Corporate-0,301,Moved Permanently,Thread Group 1-8,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,251,0,0
1727818322946,543,Corporate-1,200,OK,Thread Group 1-8,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,187,0,0
1727818323490,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-8,text,false,,875,0,10,10,null,0,0,0
1727818323491,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-8,text,false,,875,0,10,10,null,0,0,0
1727818321223,2276,Corporate,200,OK,Thread Group 1-2,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,359,0,0
1727818321223,359,Corporate-0,301,Moved Permanently,Thread Group 1-2,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,359,0,0
1727818321582,1917,Corporate-1,200,OK,Thread Group 1-2,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,436,0,0
1727818323500,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-2,text,false,,875,0,10,10,null,0,0,0
1727818323500,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-2,text,false,,875,0,10,10,null,0,0,0
1727818320973,2556,Corporate,200,OK,Thread Group 1-1,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,155,0,0
1727818320973,155,Corporate-0,301,Moved Permanently,Thread Group 1-1,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,155,0,0
1727818321128,2401,Corporate-1,200,OK,Thread Group 1-1,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,283,0,0
1727818323529,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,10,10,null,0,0,0
1727818323530,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,10,10,null,0,0,0
1727818322647,893,Corporate,200,OK,Thread Group 1-9,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,271,0,0
1727818322647,272,Corporate-0,301,Moved Permanently,Thread Group 1-9,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,271,0,0
1727818322919,621,Corporate-1,200,OK,Thread Group 1-9,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,167,0,0
1727818323541,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-9,text,false,,875,0,10,10,null,0,0,0
1727818323542,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-9,text,false,,875,0,10,10,null,0,0,0
1727818323492,528,Corporate,200,OK,Thread Group 1-8,text,true,,304025,270,10,10,https://www.simplilearn.com/corporate-training,149,0,0
1727818323492,149,Corporate-0,301,Moved Permanently,Thread Group 1-8,text,true,,587,135,10,10,http://www.simplilearn.com/corporate-training,149,0,0
1727818323641,379,Corporate-1,200,OK,Thread Group 1-8,text,true,,303438,135,10,10,https://www.simplilearn.com/corporate-training,134,0,0
1727818322992,1423,Corporate,200,OK,Thread Group 1-10,text,true,,304025,270,9,9,https://www.simplilearn.com/corporate-training,397,0,0
1727818322992,397,Corporate-0,301,Moved Permanently,Thread Group 1-10,text,true,,587,135,9,9,http://www.simplilearn.com/corporate-training,397,0,0
1727818323390,1025,Corporate-1,200,OK,Thread Group 1-10,text,true,,303438,135,9,9,https://www.simplilearn.com/corporate-training,210,0,0
1727818324417,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-10,text,false,,875,0,9,9,null,0,0,0
1727818324418,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-10,text,false,,875,0,9,9,null,0,0,0
1727818322259,2160,Corporate,200,OK,Thread Group 1-3,text,true,,304025,270,9,9,https://www.simplilearn.com/corporate-training,275,0,0
1727818322259,276,Corporate-0,301,Moved Permanently,Thread Group 1-3,text,true,,587,135,9,9,http://www.simplilearn.com/corporate-training,275,0,0
1727818322535,1884,Corporate-1,200,OK,Thread Group 1-3,text,true,,303438,135,9,9,https://www.simplilearn.com/corporate-training,361,0,0
1727818324420,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-3,text,false,,875,0,9,9,null,0,0,0
1727818324420,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-3,text,false,,875,0,9,9,null,0,0,0
1727818323543,891,Corporate,200,OK,Thread Group 1-9,text,true,,304025,270,9,9,https://www.simplilearn.com/corporate-training,146,0,0
1727818323543,146,Corporate-0,301,Moved Permanently,Thread Group 1-9,text,true,,587,135,9,9,http://www.simplilearn.com/corporate-training,146,0,0
1727818323689,745,Corporate-1,200,OK,Thread Group 1-9,text,true,,303438,135,9,9,https://www.simplilearn.com/corporate-training,236,0,0
1727818324435,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-9,text,false,,875,0,9,9,null,0,0,0
1727818324435,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-9,text,false,,875,0,9,9,null,0,0,0
1727818323130,1311,Corporate,200,OK,Thread Group 1-4,text,true,,304025,270,9,9,https://www.simplilearn.com/corporate-training,428,0,0
1727818323130,428,Corporate-0,301,Moved Permanently,Thread Group 1-4,text,true,,587,135,9,9,http://www.simplilearn.com/corporate-training,428,0,0
1727818323558,883,Corporate-1,200,OK,Thread Group 1-4,text,true,,303438,135,9,9,https://www.simplilearn.com/corporate-training,165,0,0
1727818324442,429,Corporate,200,OK,Thread Group 1-9,text,true,,304025,270,8,8,https://www.simplilearn.com/corporate-training,14,0,0
1727818324442,14,Corporate-0,301,Moved Permanently,Thread Group 1-9,text,true,,587,135,8,8,http://www.simplilearn.com/corporate-training,14,0,0
1727818324456,415,Corporate-1,200,OK,Thread Group 1-9,text,true,,303438,135,8,8,https://www.simplilearn.com/corporate-training,83,0,0
1727818324872,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-9,text,false,,875,0,8,8,null,0,0,0
1727818324873,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-9,text,false,,875,0,8,8,null,0,0,0
1727818322138,2798,Corporate,200,OK,Thread Group 1-6,text,true,,304025,270,8,8,https://www.simplilearn.com/corporate-training,127,0,0
1727818322138,127,Corporate-0,301,Moved Permanently,Thread Group 1-6,text,true,,587,135,8,8,http://www.simplilearn.com/corporate-training,127,0,0
1727818322266,2670,Corporate-1,200,OK,Thread Group 1-6,text,true,,303438,135,8,8,https://www.simplilearn.com/corporate-training,443,0,0
1727818324936,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,8,8,null,0,0,0
1727818324937,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,8,8,null,0,0,0
1727818324418,704,Corporate,200,OK,Thread Group 1-10,text,true,,304025,270,8,8,https://www.simplilearn.com/corporate-training,39,0,0
1727818324418,39,Corporate-0,301,Moved Permanently,Thread Group 1-10,text,true,,587,135,8,8,http://www.simplilearn.com/corporate-training,39,0,0
1727818324457,665,Corporate-1,200,OK,Thread Group 1-10,text,true,,303438,135,8,8,https://www.simplilearn.com/corporate-training,130,0,0
1727818325123,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-10,text,false,,875,0,8,8,null,0,0,0
1727818325124,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-10,text,false,,875,0,8,8,null,0,0,0
1727818322775,2356,Corporate,200,OK,Thread Group 1-7,text,true,,304025,270,8,8,https://www.simplilearn.com/corporate-training,235,0,0
1727818322775,235,Corporate-0,301,Moved Permanently,Thread Group 1-7,text,true,,587,135,8,8,http://www.simplilearn.com/corporate-training,235,0,0
1727818323010,2121,Corporate-1,200,OK,Thread Group 1-7,text,true,,303438,135,8,8,https://www.simplilearn.com/corporate-training,516,0,0
1727818325132,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-7,text,false,,875,0,8,8,null,0,0,0
1727818325132,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-7,text,false,,875,0,8,8,null,0,0,0
1727818324873,502,Corporate,200,OK,Thread Group 1-9,text,true,,304025,270,8,8,https://www.simplilearn.com/corporate-training,104,0,0
1727818324873,104,Corporate-0,301,Moved Permanently,Thread Group 1-9,text,true,,587,135,8,8,http://www.simplilearn.com/corporate-training,104,0,0
1727818324977,398,Corporate-1,200,OK,Thread Group 1-9,text,true,,303438,135,8,8,https://www.simplilearn.com/corporate-training,98,0,0
1727818323501,1877,Corporate,200,OK,Thread Group 1-2,text,true,,304025,270,7,7,https://www.simplilearn.com/corporate-training,143,0,0
1727818323501,143,Corporate-0,301,Moved Permanently,Thread Group 1-2,text,true,,587,135,7,7,http://www.simplilearn.com/corporate-training,143,0,0
1727818323645,1733,Corporate-1,200,OK,Thread Group 1-2,text,true,,303438,135,7,7,https://www.simplilearn.com/corporate-training,209,0,0
1727818322998,2407,Corporate,200,OK,Thread Group 1-5,text,true,,304025,270,6,6,https://www.simplilearn.com/corporate-training,414,0,0
1727818322998,414,Corporate-0,301,Moved Permanently,Thread Group 1-5,text,true,,587,135,6,6,http://www.simplilearn.com/corporate-training,414,0,0
1727818323413,1992,Corporate-1,200,OK,Thread Group 1-5,text,true,,303438,135,6,6,https://www.simplilearn.com/corporate-training,224,0,0
1727818325406,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,6,6,null,0,0,0
1727818325406,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,6,6,null,0,0,0
1727818324421,1139,Corporate,200,OK,Thread Group 1-3,text,true,,304025,270,6,6,https://www.simplilearn.com/corporate-training,38,0,0
1727818324421,38,Corporate-0,301,Moved Permanently,Thread Group 1-3,text,true,,587,135,6,6,http://www.simplilearn.com/corporate-training,38,0,0
1727818324459,1101,Corporate-1,200,OK,Thread Group 1-3,text,true,,303438,135,6,6,https://www.simplilearn.com/corporate-training,292,0,0
1727818325561,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-3,text,false,,875,0,6,6,null,0,0,0
1727818325562,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-3,text,false,,875,0,6,6,null,0,0,0
1727818325124,658,Corporate,200,OK,Thread Group 1-10,text,true,,304025,270,6,6,https://www.simplilearn.com/corporate-training,93,0,0
1727818325124,93,Corporate-0,301,Moved Permanently,Thread Group 1-10,text,true,,587,135,6,6,http://www.simplilearn.com/corporate-training,93,0,0
1727818325217,565,Corporate-1,200,OK,Thread Group 1-10,text,true,,303438,135,6,6,https://www.simplilearn.com/corporate-training,158,0,0
1727818325783,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-10,text,false,,875,0,6,6,null,0,0,0
1727818325783,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-10,text,false,,875,0,6,6,null,0,0,0
1727818323531,2392,Corporate,200,OK,Thread Group 1-1,text,true,,304025,270,6,6,https://www.simplilearn.com/corporate-training,137,0,0
1727818323531,138,Corporate-0,301,Moved Permanently,Thread Group 1-1,text,true,,587,135,6,6,http://www.simplilearn.com/corporate-training,137,0,0
1727818323669,2254,Corporate-1,200,OK,Thread Group 1-1,text,true,,303438,135,6,6,https://www.simplilearn.com/corporate-training,462,0,0
1727818325923,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,6,6,null,0,0,0
1727818325924,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,6,6,null,0,0,0
1727818325784,517,Corporate,200,OK,Thread Group 1-10,text,true,,304025,270,6,6,https://www.simplilearn.com/corporate-training,18,0,0
1727818325784,18,Corporate-0,301,Moved Permanently,Thread Group 1-10,text,true,,587,135,6,6,http://www.simplilearn.com/corporate-training,18,0,0
1727818325803,498,Corporate-1,200,OK,Thread Group 1-10,text,true,,303438,135,6,6,https://www.simplilearn.com/corporate-training,38,0,0
1727818325133,1231,Corporate,200,OK,Thread Group 1-7,text,true,,304025,270,5,5,https://www.simplilearn.com/corporate-training,101,0,0
1727818325133,101,Corporate-0,301,Moved Permanently,Thread Group 1-7,text,true,,587,135,5,5,http://www.simplilearn.com/corporate-training,101,0,0
1727818325235,1129,Corporate-1,200,OK,Thread Group 1-7,text,true,,303438,135,5,5,https://www.simplilearn.com/corporate-training,174,0,0
1727818326364,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-7,text,false,,875,0,5,5,null,0,0,0
1727818326365,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-7,text,false,,875,0,5,5,null,0,0,0
1727818324937,1446,Corporate,200,OK,Thread Group 1-6,text,true,,304025,270,5,5,https://www.simplilearn.com/corporate-training,92,0,0
1727818324937,92,Corporate-0,301,Moved Permanently,Thread Group 1-6,text,true,,587,135,5,5,http://www.simplilearn.com/corporate-training,92,0,0
1727818325029,1354,Corporate-1,200,OK,Thread Group 1-6,text,true,,303438,135,5,5,https://www.simplilearn.com/corporate-training,156,0,0
1727818326384,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,5,5,null,0,0,0
1727818326384,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,5,5,null,0,0,0
1727818325563,862,Corporate,200,OK,Thread Group 1-3,text,true,,304025,270,5,5,https://www.simplilearn.com/corporate-training,20,0,0
1727818325563,20,Corporate-0,301,Moved Permanently,Thread Group 1-3,text,true,,587,135,5,5,http://www.simplilearn.com/corporate-training,20,0,0
1727818325584,841,Corporate-1,200,OK,Thread Group 1-3,text,true,,303438,135,5,5,https://www.simplilearn.com/corporate-training,58,0,0
1727818325406,1117,Corporate,200,OK,Thread Group 1-5,text,true,,304025,270,4,4,https://www.simplilearn.com/corporate-training,44,0,0
1727818325406,44,Corporate-0,301,Moved Permanently,Thread Group 1-5,text,true,,587,135,4,4,http://www.simplilearn.com/corporate-training,44,0,0
1727818325450,1073,Corporate-1,200,OK,Thread Group 1-5,text,true,,303438,135,4,4,https://www.simplilearn.com/corporate-training,70,0,0
1727818326524,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,4,4,null,0,0,0
1727818326524,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-5,text,false,,875,0,4,4,null,0,0,0
1727818325924,1002,Corporate,200,OK,Thread Group 1-1,text,true,,304025,270,4,4,https://www.simplilearn.com/corporate-training,23,0,0
1727818325924,23,Corporate-0,301,Moved Permanently,Thread Group 1-1,text,true,,587,135,4,4,http://www.simplilearn.com/corporate-training,23,0,0
1727818325948,978,Corporate-1,200,OK,Thread Group 1-1,text,true,,303438,135,4,4,https://www.simplilearn.com/corporate-training,134,0,0
1727818326927,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,4,4,null,0,0,0
1727818326927,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-1,text,false,,875,0,4,4,null,0,0,0
1727818326365,697,Corporate,200,OK,Thread Group 1-7,text,true,,304025,270,4,4,https://www.simplilearn.com/corporate-training,33,0,0
1727818326365,33,Corporate-0,301,Moved Permanently,Thread Group 1-7,text,true,,587,135,4,4,http://www.simplilearn.com/corporate-training,33,0,0
1727818326398,664,Corporate-1,200,OK,Thread Group 1-7,text,true,,303438,135,4,4,https://www.simplilearn.com/corporate-training,52,0,0
1727818327063,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-7,text,false,,875,0,4,4,null,0,0,0
1727818327063,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-7,text,false,,875,0,4,4,null,0,0,0
1727818326525,682,Corporate,200,OK,Thread Group 1-5,text,true,,304025,270,4,4,https://www.simplilearn.com/corporate-training,20,0,0
1727818326525,20,Corporate-0,301,Moved Permanently,Thread Group 1-5,text,true,,587,135,4,4,http://www.simplilearn.com/corporate-training,20,0,0
1727818326546,661,Corporate-1,200,OK,Thread Group 1-5,text,true,,303438,135,4,4,https://www.simplilearn.com/corporate-training,63,0,0
1727818326385,929,Corporate,200,OK,Thread Group 1-6,text,true,,304025,270,3,3,https://www.simplilearn.com/corporate-training,19,0,0
1727818326385,19,Corporate-0,301,Moved Permanently,Thread Group 1-6,text,true,,587,135,3,3,http://www.simplilearn.com/corporate-training,19,0,0
1727818326404,910,Corporate-1,200,OK,Thread Group 1-6,text,true,,303438,135,3,3,https://www.simplilearn.com/corporate-training,62,0,0
1727818327315,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,3,3,null,0,0,0
1727818327316,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,3,3,null,0,0,0
1727818326927,713,Corporate,200,OK,Thread Group 1-1,text,true,,304025,270,3,3,https://www.simplilearn.com/corporate-training,13,0,0
1727818326927,13,Corporate-0,301,Moved Permanently,Thread Group 1-1,text,true,,587,135,3,3,http://www.simplilearn.com/corporate-training,13,0,0
1727818326941,699,Corporate-1,200,OK,Thread Group 1-1,text,true,,303438,135,3,3,https://www.simplilearn.com/corporate-training,49,0,0
1727818327064,650,Corporate,200,OK,Thread Group 1-7,text,true,,304025,270,2,2,https://www.simplilearn.com/corporate-training,23,0,0
1727818327064,23,Corporate-0,301,Moved Permanently,Thread Group 1-7,text,true,,587,135,2,2,http://www.simplilearn.com/corporate-training,23,0,0
1727818327088,626,Corporate-1,200,OK,Thread Group 1-7,text,true,,303438,135,2,2,https://www.simplilearn.com/corporate-training,42,0,0
1727818327715,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-7,text,false,,875,0,2,2,null,0,0,0
1727818327715,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-7,text,false,,875,0,2,2,null,0,0,0
1727818327715,372,Corporate,200,OK,Thread Group 1-7,text,true,,304025,270,2,2,https://www.simplilearn.com/corporate-training,13,0,0
1727818327715,14,Corporate-0,301,Moved Permanently,Thread Group 1-7,text,true,,587,135,2,2,http://www.simplilearn.com/corporate-training,13,0,0
1727818327729,358,Corporate-1,200,OK,Thread Group 1-7,text,true,,303438,135,2,2,https://www.simplilearn.com/corporate-training,36,0,0
1727818327317,799,Corporate,200,OK,Thread Group 1-6,text,true,,304025,270,1,1,https://www.simplilearn.com/corporate-training,18,0,0
1727818327317,18,Corporate-0,301,Moved Permanently,Thread Group 1-6,text,true,,587,135,1,1,http://www.simplilearn.com/corporate-training,18,0,0
1727818327335,781,Corporate-1,200,OK,Thread Group 1-6,text,true,,303438,135,1,1,https://www.simplilearn.com/corporate-training,144,0,0
1727818328117,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,1,1,null,0,0,0
1727818328118,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,1,1,null,0,0,0
1727818328118,492,Corporate,200,OK,Thread Group 1-6,text,true,,304025,270,1,1,https://www.simplilearn.com/corporate-training,18,0,0
1727818328118,18,Corporate-0,301,Moved Permanently,Thread Group 1-6,text,true,,587,135,1,1,http://www.simplilearn.com/corporate-training,18,0,0
1727818328137,473,Corporate-1,200,OK,Thread Group 1-6,text,true,,303438,135,1,1,https://www.simplilearn.com/corporate-training,35,0,0
1727818328611,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,1,1,null,0,0,0
1727818328611,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Thread Group 1-6,text,false,,875,0,1,1,null,0,0,0
1727818328612,455,Corporate,200,OK,Thread Group 1-6,text,true,,304025,270,1,1,https://www.simplilearn.com/corporate-training,16,0,0
1727818328612,16,Corporate-0,301,Moved Permanently,Thread Group 1-6,text,true,,587,135,1,1,http://www.simplilearn.com/corporate-training,16,0,0
1727818328628,439,Corporate-1,200,OK,Thread Group 1-6,text,true,,303438,135,1,1,https://www.simplilearn.com/corporate-training,33,0,0
